,이름,평점,주소,주력 메뉴,가격대,망고플레이트 주소
3126,원효림,"
4.3
",서울특별시 용산구 백범로 322-1,"
퓨전 한식
",만원-2만원,https://www.mangoplate.com//restaurants/H2q5RGrLccsi
3127,뮤땅,"
4.3
",서울특별시 용산구 이태원로54길 68 B1,"
프랑스 음식
",3만원-4만원,https://www.mangoplate.com//restaurants/N6VvLFu0C4Zk
3128,Ori,"
4.3
",서울특별시 용산구 신흥로12길 4,"
퓨전 양식
",2만원-3만원,https://www.mangoplate.com//restaurants/ZT0Oys6osKL-
3129,바토스,"
4.2
",서울특별시 용산구 이태원로15길 1 2F,"
남미 음식
",만원-2만원,https://www.mangoplate.com//restaurants/O2hjKOgn9E
3130,라플랑끄,"
4.2
",서울특별시 용산구 이태원로26길 26,"
프랑스 음식
",만원-2만원,https://www.mangoplate.com//restaurants/2xCHrukSbR
3131,써머레인,"
4.2
",서울특별시 용산구 이태원로55가길 49 1F,"
카페 / 디저트
",만원-2만원,https://www.mangoplate.com//restaurants/1B8ARZ_X2Wur
3132,더백푸드트럭,"
4.2
",서울특별시 용산구 신흥로20길 45 1-3F,"
브런치 / 버거 / 샌드위치
",만원 미만,https://www.mangoplate.com//restaurants/dGrzcb90tI
3133,소와나,"
4.2
",서울특별시 용산구 이태원로54길 68,"
기타 일식
",4만원 이상,https://www.mangoplate.com//restaurants/Am2cnyAGKwvP
3134,오근내 닭갈비,"
4.2
",서울특별시 용산구 이촌로29길 15,"
닭 / 오리 요리
",만원-2만원,https://www.mangoplate.com//restaurants/0thCFqf_UT
3135,SAAP ,"
4.2
",서울특별시 용산구 회나무로 36,"
태국 음식
",만원-2만원,https://www.mangoplate.com//restaurants/sYFnB8-amrgH
3136,쟈니덤플링,"
4.2
",서울특별시 용산구 보광로59길 33,"
딤섬 / 만두
",만원 미만,https://www.mangoplate.com//restaurants/xZTXpY6dBf
3137,탭퍼블릭,"
4.2
",서울특별시 용산구 이태원로 244 트윈빌딩 L2,"
치킨 / 호프 / 펍
",2만원-3만원,https://www.mangoplate.com//restaurants/hfsHUKADtaPz
3138,아날로그소사이어티키친,"
4.2
",서울특별시 용산구 우사단로2길 19 1F,"
이탈리안
",만원-2만원,https://www.mangoplate.com//restaurants/zfARB-g1NKRx
3139,타카,"
4.2
",서울특별시 용산구 장문로 23 몬드리안호텔 1F,"
기타 일식
",4만원 이상,https://www.mangoplate.com//restaurants/AhYygBstL4Ov
3140,교양식사,"
4.2
",서울특별시 용산구 이태원로 238,"
정통 일식 / 일반 일식
",2만원-3만원,https://www.mangoplate.com//restaurants/OleupSoKyLAh
3141,삐삣버거,"
4.2
",서울특별시 용산구 이태원로54길 8 1F,"
브런치 / 버거 / 샌드위치
",만원 미만,https://www.mangoplate.com//restaurants/CDGoLWziQj_B
3142,산동만두,"
4.2
",서울특별시 용산구 후암로28길 7,"
한정식 / 백반 / 정통 한식
",만원 미만,https://www.mangoplate.com//restaurants/gRQ2utnWhvkU
3143,팟카파우,"
4.2
",서울특별시 용산구 신흥로 95-21 1F,"
태국 음식
",만원-2만원,https://www.mangoplate.com//restaurants/esOzAbY-3iUK
3144,Keem Hannam,"
4.2
",서울특별시 용산구 한남대로27가길 32,"
칵테일 / 와인
",2만원-3만원,https://www.mangoplate.com//restaurants/VecthKr8eQJ8
3145,어제의 카레,"
4.2
",서울특별시 용산구 우사단로 2-1 1F,"
돈부리 / 일본 카레 / 벤토
",만원 미만,https://www.mangoplate.com//restaurants/6yO8cPqu-Zhx
3146,제주식당,"
4.2
",서울특별시 용산구 대사관로 48,"
한정식 / 백반 / 정통 한식
",4만원 이상,https://www.mangoplate.com//restaurants/aAlRt9fOWy
3147,끌라시끄,"
4.2
",서울특별시 용산구 우사단로4길 28,"
카페 / 디저트
",만원 미만,https://www.mangoplate.com//restaurants/YlqhtvLZV8DS
3148,이치즈,"
4.2
",서울특별시 용산구 백범로 341 리첸시아 103동 109호,"
기타 일식
",만원-2만원,https://www.mangoplate.com//restaurants/pwDwrPcBoJmJ
3149,우마미,"
4.2
",서울특별시 용산구 한강대로40길 20,"
정통 일식 / 일반 일식
",4만원 이상,https://www.mangoplate.com//restaurants/ukeXZ-NYUhBr
3150,뽀르누서울,"
4.2
",서울특별시 용산구 서빙고로91나길 46 1F,"
베이커리
",만원 미만,https://www.mangoplate.com//restaurants/rY0nNKRv9xGN
3151,피자오,"
4.2
",서울특별시 용산구 신흥로 15-1,"
이탈리안
",만원-2만원,https://www.mangoplate.com//restaurants/jPjuq9lggkOl
3152,밥한끼,"
4.2
",서울특별시 용산구 독서당로 65-3,"
정통 일식 / 일반 일식
",만원 미만,https://www.mangoplate.com//restaurants/mxLhTkUBj4Wt
3153,길버트버거앤프라이즈,"
4.2
",서울특별시 용산구 녹사평대로40길 55-2 2F,"
브런치 / 버거 / 샌드위치
",만원-2만원,https://www.mangoplate.com//restaurants/nfh6NVBJGS
3154,부송국수,"
4.2
",서울특별시 용산구 원효로25길 1,"
국수 / 면 요리
",만원 미만,https://www.mangoplate.com//restaurants/tLIzwUeMdBUp
3155,이원일식탁,"
4.2
",서울특별시 용산구 이태원로54길 58-5,"
탕 / 찌개 / 전골
",2만원-3만원,https://www.mangoplate.com//restaurants/jkWFb8wXJc86
3156,강너머 남촌 숯불 닭갈비,"
4.2
",서울특별시 용산구 한강대로104길 63,"
닭 / 오리 요리
",만원-2만원,https://www.mangoplate.com//restaurants/VbLEvvDk9lhd
3157,코르소,"
4.2
",서울특별시 용산구 한남대로 91 나인원한남 고메이494 어트랙션존 B1,만원-2만원,유료주차 가능 ,https://www.mangoplate.com//restaurants/J3QxPGRNU7tM
3158,빌리언박스,"
4.2
",서울특별시 용산구 회나무로 24-1,"
브런치 / 버거 / 샌드위치
",만원 미만,https://www.mangoplate.com//restaurants/NEiGX7MwlVnO
3159,덕순루,"
4.2
",서울특별시 용산구 한강대로80길 11,"
정통 중식 / 일반 중식
",만원 미만,https://www.mangoplate.com//restaurants/CJNrnL9ve3Ok
3160,명동교자,"
4.2
",서울특별시 용산구 녹사평대로 136,"
국수 / 면 요리
",만원 미만,https://www.mangoplate.com//restaurants/sG3FofldAJgm
3161,더몽,"
4.2
",서울특별시 용산구 이촌로75길 16-9,"
정통 중식 / 일반 중식
",만원-2만원,https://www.mangoplate.com//restaurants/0oQ-XNsuSHqV
3162,김용안과자점,"
4.2
",서울특별시 용산구 한강대로 155,"
베이커리
",만원 미만,https://www.mangoplate.com//restaurants/X_Xmt2d2J9
3163,라페름,"
4.1
",서울특별시 용산구 이태원로54길 32 2F,"
브런치 / 버거 / 샌드위치
",만원-2만원,https://www.mangoplate.com//restaurants/k6tCnrg0Z6
3164,모터시티,"
4.1
",서울특별시 용산구 이태원로 140-1 빅토리타운 2F,"
기타 양식
",만원-2만원,https://www.mangoplate.com//restaurants/V_84MLWVttQY
3165,올드페리도넛,"
4.1
",서울특별시 용산구 회나무로 34-8 2F,"
카페 / 디저트
",만원 미만,https://www.mangoplate.com//restaurants/I8D_OUKXpiVQ
3166,구복만두,"
4.1
",서울특별시 용산구 두텁바위로 7,"
딤섬 / 만두
",만원 미만,https://www.mangoplate.com//restaurants/zd0W54gy-U
3167,더버뮤다,"
4.1
",서울특별시 용산구 녹사평대로 168-6,"
브런치 / 버거 / 샌드위치
",만원-2만원,https://www.mangoplate.com//restaurants/7yu0brX9dc
3168,아러바우트,"
4.1
",서울특별시 용산구 대사관로8길 15,"
카페 / 디저트
",만원 미만,https://www.mangoplate.com//restaurants/BQbXmQf5lrpf
3169,할랄가이즈,"
4.1
",서울특별시 용산구 이태원로 187 2F,"
세계음식 기타
",만원 미만,https://www.mangoplate.com//restaurants/jno1xznabH9w
3170,루블랑,"
4.1
",서울특별시 용산구 한강대로15길 23,"
프랑스 음식
",3만원-4만원,https://www.mangoplate.com//restaurants/GHzMofxIym
3171,쟈니덤플링,"
4.1
",서울특별시 용산구 보광로59길 33,"
딤섬 / 만두
",만원 미만,https://www.mangoplate.com//restaurants/wruakXdARb
3172,에그앤플라워,"
4.1
",서울특별시 용산구 신흥로26길 35 2F,"
기타 양식
",2만원-3만원,https://www.mangoplate.com//restaurants/xPBKK3JjW7BC
3173,더 아래,"
4.1
",서울특별시 용산구 이촌로84길 9-18 B1,"
칵테일 / 와인
",2만원-3만원,https://www.mangoplate.com//restaurants/qz8rEcWa2CkA
3174,로즈앤크라운,"
4.1
",서울특별시 용산구 이태원로19길 6 2-3F,"
퓨전 양식
",만원-2만원,https://www.mangoplate.com//restaurants/oyq1-1wpWQ
3175,단골집,"
4.1
",서울특별시 용산구 보광로59길 14-1 2F,만원-2만원,주차공간없음 ,https://www.mangoplate.com//restaurants/HuK0UpGsyh
3176,맥파이,"
4.1
",서울특별시 용산구 녹사평대로 244-1,"
치킨 / 호프 / 펍
",만원-2만원,https://www.mangoplate.com//restaurants/W_VYoYhrb1
3177,SMT 차이나룸,"
4.1
",서울특별시 용산구 장문로 23 몬드리안호텔 2F,"
정통 중식 / 일반 중식
",3만원-4만원,https://www.mangoplate.com//restaurants/jiMxHvVRRsj5
3178,르몽블랑,"
4.1
",서울특별시 용산구 신흥로 99-4,"
카페 / 디저트
",만원 미만,https://www.mangoplate.com//restaurants/FhaXbQOGyRik
3179,맥심플랜트,"
4.1
",서울특별시 용산구 이태원로 250,"
카페 / 디저트
",만원 미만,https://www.mangoplate.com//restaurants/yZeBZHkRPn0_
3180,오파토,"
4.1
",서울특별시 용산구 신흥로12길 1 1F,"
베이커리
",만원 미만,https://www.mangoplate.com//restaurants/wgLcFMiJ0pEc
3181,꼼모아,"
4.1
",서울특별시 용산구 신흥로 56,"
프랑스 음식
",2만원-3만원,https://www.mangoplate.com//restaurants/ayp_k0yI6X
3182,동빙고,"
4.1
",서울특별시 용산구 이촌로 319,"
카페 / 디저트
",만원 미만,https://www.mangoplate.com//restaurants/N2Pwmh3PaB
3183,젤라띠젤라띠,"
4.1
",서울특별시 용산구 이태원로19길 8,"
카페 / 디저트
",만원 미만,https://www.mangoplate.com//restaurants/d1wRW4iRPm6Y
3184,로코스 비비큐,"
4.1
",서울특별시 용산구 회나무로 83,"
스테이크 / 바베큐
",2만원-3만원,https://www.mangoplate.com//restaurants/sxesuSDgmV
3185,스테이크하우스,"
4.1
",서울특별시 용산구 이태원로45길 7 그랜드하얏트 서울 호텔 B1,"
스테이크 / 바베큐
",4만원 이상,https://www.mangoplate.com//restaurants/hq2uqI9F31Mq
3186,라샌독오스테리아,"
4.1
",서울특별시 용산구 이태원로54길 62-9 1F,"
기타 양식
",3만원-4만원,https://www.mangoplate.com//restaurants/6wf13T_W5eN_
3187,바마셀,"
4.1
",서울특별시 용산구 원효로89길 12,만원 미만,주차공간없음 ,https://www.mangoplate.com//restaurants/kHHKj3majCAO
3188,3F 로비,"
4.1
",서울특별시 용산구 한강대로15길 19-19,"
카페 / 디저트
",만원 미만,https://www.mangoplate.com//restaurants/J57OFKL-1WEJ
3189,도야집,"
4.1
",서울특별시 용산구 한강대로52길 27,"
고기 요리
",만원-2만원,https://www.mangoplate.com//restaurants/Ux4ppyo5-n8C
3190,라 쿠치나,"
4.1
",서울특별시 용산구 회나무로44길 10,"
이탈리안
",4만원 이상,https://www.mangoplate.com//restaurants/FN7e6CAusN
3191,오복함흥냉면,"
4.1
",서울특별시 용산구 한강대로84길 4,"
국수 / 면 요리
",만원 미만,https://www.mangoplate.com//restaurants/nh-mCk-mjO
3192,창성옥,"
4.1
",서울특별시 용산구 새창로 124-10,"
탕 / 찌개 / 전골
",만원 미만,https://www.mangoplate.com//restaurants/3tNYJEnsFs
3193,UPP (휴업중),"
4.1
",서울특별시 용산구 장문로49길 104,"
치킨 / 호프 / 펍
",만원-2만원,https://www.mangoplate.com//restaurants/1NVGRgy12E
3194,사이공마켓,"
4.1
",서울특별시 용산구 청파로47길 76,"
베트남 음식
",만원-2만원,https://www.mangoplate.com//restaurants/OKPT1UyplL
3195,버거인,"
4.1
",서울특별시 용산구 청파로43길 12,"
브런치 / 버거 / 샌드위치
",만원 미만,https://www.mangoplate.com//restaurants/f6Z6WhHPIv
3196,베쓰푸틴,"
4.1
",서울특별시 용산구 보광로 72,"
브런치 / 버거 / 샌드위치
",만원 미만,https://www.mangoplate.com//restaurants/4jI_Be6hP9Dz
3197,호프가든,"
4.1
",서울특별시 용산구 이태원로54가길 13,"
카페 / 디저트
",만원 미만,https://www.mangoplate.com//restaurants/Q2DQ1SiXlo-4
3198,뭉실이산도,"
4.1
",서울특별시 용산구 신흥로 97-6,"
카페 / 디저트
",만원 미만,https://www.mangoplate.com//restaurants/VMxUbtnL_FJP
3199,마틸다,"
4.1
",서울특별시 용산구 회나무로13가길 40,"
이탈리안
",2만원-3만원,https://www.mangoplate.com//restaurants/foQ7nxAZsS
3200,스시이마,"
4.4
",서울특별시 은평구 역말로 49-1 1F,"
회 / 스시
",3만원-4만원,https://www.mangoplate.com//restaurants/B64oLGvWbo5d
3201,다온상회,"
4.4
",서울특별시 은평구 통일로83길 14,"
고기 요리
",만원-2만원,https://www.mangoplate.com//restaurants/v3XLx5ImAoY2
3202,스시쇼부,"
4.3
",서울특별시 은평구 은평로13길 11-9 2F,"
회 / 스시
",2만원-3만원,https://www.mangoplate.com//restaurants/mbVBPpuvzrdj
3203,스시온도,"
4.3
",서울특별시 은평구 불광천길 536 에필리움 1F,"
회 / 스시
",4만원 이상,https://www.mangoplate.com//restaurants/jvvfFG9jSP1O
3204,YM에스프레소룸,"
4.3
",서울특별시 은평구 진관3로 67 래미안아파트상가 909동 101-102호,"
카페 / 디저트
",만원 미만,https://www.mangoplate.com//restaurants/r0oHu19ooXxW
3205,아리산채,"
4.3
",서울특별시 은평구 수색로 217-1,"
정통 중식 / 일반 중식
",2만원-3만원,https://www.mangoplate.com//restaurants/bF5DxqlL2Pg-
3206,횟집울릉도,"
4.3
",서울특별시 은평구 서오릉로 29-4,"
해산물 요리
",2만원-3만원,https://www.mangoplate.com//restaurants/_c641YCsJWU3
3207,금원함흥냉면 (휴업중) ,"
4.3
",서울특별시 은평구 역말로 53 1F,"
국수 / 면 요리
",만원 미만,https://www.mangoplate.com//restaurants/RLwmEULwZPHo
3208,참새식당 스즈메,"
4.2
",서울특별시 은평구 연서로29길 22-44 1F 102호,"
일반 주점
",만원-2만원,https://www.mangoplate.com//restaurants/b6OJkTL8BxP3
3209,은평커피로스터스,"
4.2
",서울특별시 은평구 은평로 57-1,"
카페 / 디저트
",만원 미만,https://www.mangoplate.com//restaurants/-bsxlFqhXFov
3210,중국음식점 / 中国小吃,"
4.2
",서울특별시 은평구 통일로80길 10 B1,"
기타 중식
",만원-2만원,https://www.mangoplate.com//restaurants/_otteX1fye-p
3211,제주도그릴,"
4.1
",서울특별시 은평구 응암로 373,"
고기 요리
",2만원-3만원,https://www.mangoplate.com//restaurants/cHYhGejaT_
3212,휴식,"
4.1
",서울특별시 은평구 연서로26길 14 아이안빌 2F,"
다국적 퓨전
",만원-2만원,https://www.mangoplate.com//restaurants/NrJTOi8MccrB
3213,니하오,"
4.1
",서울특별시 은평구 증산로 469,"
딤섬 / 만두
",만원-2만원,https://www.mangoplate.com//restaurants/i4IbCYrqwDeQ
3214,포옹싸,"
4.1
",서울특별시 은평구 통일로 1022 신한헤스티아 2차 115호,"
베트남 음식
",만원 미만,https://www.mangoplate.com//restaurants/2BvZsuhVXBiA
3215,히카리우동,"
4.1
",서울특별시 은평구 가좌로 190,"
라멘 / 소바 / 우동
",만원 미만,https://www.mangoplate.com//restaurants/OybhNJprdbjV
3216,햇살머무는식탁,"
4.1
",서울특별시 은평구 연서로29길 32 1F,"
까스 요리
",만원 미만,https://www.mangoplate.com//restaurants/Y8rBeDQx300W
3217,이병태함흥냉면,"
4.1
",서울특별시 은평구 서오릉로 12 1F,"
국수 / 면 요리
",만원-2만원,https://www.mangoplate.com//restaurants/77czWlFgO8Wg
3218,충무칼국수,"
4.0
",서울특별시 은평구 은평로 193-1,"
국수 / 면 요리
",만원 미만,https://www.mangoplate.com//restaurants/yNgKv4x3TdZh
3219,코스믹버거랩,"
4.0
",서울특별시 은평구 통일로85길 6 1F,"
브런치 / 버거 / 샌드위치
",만원 미만,https://www.mangoplate.com//restaurants/bZiVaUmeNZ8t
3220,오레노라멘,"
4.0
",서울특별시 은평구 불광천길 366,만원 미만,무료주차 가능 ,https://www.mangoplate.com//restaurants/OSyIG-aiK2u_
3221,브릭하우스76,"
3.9
",서울특별시 은평구 연서로 40,"
치킨 / 호프 / 펍
",만원-2만원,https://www.mangoplate.com//restaurants/S16mfd4Ese4E
3222,YM커피프로젝트,"
3.9
",서울특별시 은평구 통일로73길 27,"
카페 / 디저트
",만원 미만,https://www.mangoplate.com//restaurants/KZv5teqNeKDa
3223,flot,"
3.9
",서울특별시 은평구 서오릉로 20-1,"
카페 / 디저트
",만원 미만,https://www.mangoplate.com//restaurants/ajYp-BwKSLvI
3224,온도차,"
3.9
",서울특별시 은평구 녹번로 74 1F,만원 미만,,https://www.mangoplate.com//restaurants/ZU5yw9Q_SAu1
3225,삼오옛날순대국,"
3.9
",서울특별시 은평구 불광로1길 2,"
탕 / 찌개 / 전골
",만원 미만,https://www.mangoplate.com//restaurants/IH9yXPcXK9
3226,개풍반점,"
3.9
",서울특별시 은평구 통일로 753 1F,"
정통 중식 / 일반 중식
",만원 미만,https://www.mangoplate.com//restaurants/G7aOvyY70oK0
3227,해례커피,"
3.9
",서울특별시 은평구 통일로83길 19 1F,"
카페 / 디저트
",만원 미만,https://www.mangoplate.com//restaurants/wRHJbV8y_nrS
3228,연어가게,"
3.9
",서울특별시 은평구 연서로27길 8-8,"
회 / 스시
",만원-2만원,https://www.mangoplate.com//restaurants/764IR6DhI1pD
3229,성너머집,"
3.8
",서울특별시 은평구 불광로18길 13-1,"
닭 / 오리 요리
",만원-2만원,https://www.mangoplate.com//restaurants/_ObtBp2gTr
3230,플롭,"
3.8
",서울특별시 은평구 불광천길 338,"
기타 양식
",만원-2만원,https://www.mangoplate.com//restaurants/hRxG1GICPwm0
3231,카페볼가심,"
3.8
",서울특별시 은평구 진관길 10 1F,"
카페 / 디저트
",만원 미만,https://www.mangoplate.com//restaurants/3b-K8dfVIHIJ
3232,1인1상,"
3.8
",서울특별시 은평구 연서로 534,"
퓨전 한식
",만원-2만원,https://www.mangoplate.com//restaurants/FM9zQK_5DN4c
